3241 1949 purple
-2242 -1199 red
3744 -670 green
429 1904 blue
4686 4848 purple
-2719 93 red
38 -806 green
-4590 3285 blue
4206 1968 purple
-3112 -3576 red
1340 -1740 green
-4645 1083 blue
-294 1750 purple
-3044 -104 red
3828 -1907 green
440 2126 blue
-342 3863 purple
-1481 -1174 red
4525 -1815 green
-420 1738 blue
2887 551 purple
-968 -1380 red
654 2 green
-4322 3499 blue
399 54 purple
-4681 -1912 red
1073 344 green
-627 318 blue
-212 -361 purple
-1500 -3880 red
2294 -1901 green
39 3252 blue
2992 -351 purple
-443 -705 red
2304 -721 green
482 2148 blue
4041 4756 purple
-2866 -1627 red
1491 -1114 green
-1187 -274 blue
556 1702 purple
3998 4288 red
-172 -2673 green
-3448 370 blue
488 -407 purple
-1898 -1586 red
904 -4609 green
-1895 1847 blue
2792 698 purple
-3329 -1332 red
1069 -2981 green
-2478 -206 blue
1456 2882 purple
-4284 -1498 red
2521 -4790 green
-2937 4928 blue
3904 986 purple
-1437 -914 red
3337 -3946 green
-3132 2173 blue
2909 226 purple
3676 4138 red
4391 -808 green
-1537 3171 blue
3557 2852 purple
-4114 -3700 red
2899 -4715 green
-4285 1880 blue
1518 3976 purple
-456 121 red
-3270 1988 green
-4682 4198 blue
3548 4840 purple
-4414 -2072 red
4946 -652 green
-1954 4244 blue
3156 3395 purple
-2366 -552 red
2772 -661 green
-1855 236 blue
713 -226 purple
-3994 -4010 red
971 -4417 green
-65 821 blue
4867 468 purple
-2153 -303 red
200 241 green
-3572 1605 blue
2421 2069 purple
-451 -3044 red
-167 -2365 green
-2346 4317 blue
3752 3886 purple
-3419 -3347 red
2338 -3570 green
-1929 4708 blue
4999 2859 purple
1615 3603 red
737 -1282 green
-4212 -303 blue
1105 4041 purple
-1188 -4866 red
4948 -1939 green
-2850 4322 blue
4422 2303 purple
-3633 -2508 red
937 -3821 green
-3501 4525 blue
3659 3781 purple
-311 -4694 red
4415 -13 green
-1126 4486 blue
2740 3911 purple
-3729 -1190 red
4878 -1710 green
-409 -242 blue
4712 3465 purple
-4286 -926 red
1711 -664 green
-3482 723 blue
4580 547 purple
-1641 -4198 red
2056 -3650 green
-1520 1907 blue
4578 1433 purple
-2899 -2690 red
-260 -597 green
-4752 1429 blue
1081 4302 purple
-4711 -556 red
3526 -4180 green
-3325 3436 blue
1913 2508 purple
-4507 -2416 red
4755 -4687 green
-1706 1287 blue
892 3588 purple
-841 374 red
873 -2180 green
-760 2289 blue
378 1556 purple
-2817 -4463 red
30 -1526 green
-1764 3383 blue
309 2526 purple
-4604 -4494 red
1934 -4973 green
-569 1546 blue
4922 2 purple
-2618 -958 red
2254 -2476 green
-1800 3626 blue
2035 -465 purple
-480 -711 red
4741 -4747 green
-2180 2016 blue
2904 2339 purple
-3968 -569 red
3200 -98 green
-273 -74 blue
1401 3281 purple
-1386 -3493 red
2437 -2851 green
-181 177 blue
4187 143 purple
-3865 -4758 red
2981 -2447 green
-2123 1480 blue
3661 1354 purple
-1995 -1455 red
2603 -2369 green
-50 1914 blue
216 2351 purple
-4747 314 red
2317 -248 green
-2727 2034 blue
1628 2634 purple
-2539 -1880 red
2102 -2467 green
-2002 239 blue
3443 1151 purple
-420 -1499 red
4761 -2084 green
-2904 1414 blue
3892 3803 purple
-2632 -2129 red
2188 -1121 green
-1242 2529 blue
987 434 purple
-1573 -1536 red
3246 -1985 green
-2317 4333 blue
4081 3768 purple
-4257 -60 red
3246 -3787 green
-4502 503 blue
4284 2916 purple
-186 -4929 red
3553 -1442 green
-673 3374 blue
616 4715 purple
-2019 -4927 red
437 -33 green
-2607 1412 blue
3337 2279 purple
-3642 -2079 red
4137 186 green
-4135 4166 blue
2796 2220 purple
-1397 -4815 red
-234 -4300 green
-3876 1235 blue
-90 4719 purple
-218 -4545 red
4766 470 green
-1288 3409 blue
2887 4969 purple
-2481 -2037 red
2612 -2292 green
-1404 318 blue
342 1227 purple
-1039 -1902 red
387 -3879 green
-133 216 blue
176 1738 purple
-4965 -1890 red
2941 -2331 green
-3836 2708 blue
3162 204 purple
-3743 -1815 red
1489 -3754 green
-2348 648 blue
4210 4777 purple
65 -2228 red
3279 -2812 green
-3732 243 blue
872 2511 purple
-3408 -4317 red
4998 -2878 green
-297 4181 blue
3998 1330 purple
-2529 116 red
-149 -1383 green
-1983 2907 blue
1399 1450 purple
-2401 -1495 red
3762 -1873 green
-1579 4538 blue
1548 3738 purple
-413 -1919 red
635 -3191 green
-2605 2406 blue
2747 3011 purple
-3596 -3668 red
39 -2243 green
-4530 4558 blue
1629 3112 purple
-3752 -1508 red
296 -2400 green
-3029 3061 blue
-300 1364 purple
-4504 -143 red
3949 -926 green
-2442 671 blue
3821 1997 purple
-230 -3071 red
91 -3339 green
-3936 27 blue
4594 3456 purple
-3481 22 red
3368 223 green
-715 1049 blue
2501 1955 purple
-1805 -4896 red
2648 -2105 green
-1374 -372 blue
516 511 purple
-912 -3894 red
1318 -879 green
-3749 3698 blue
1095 2081 purple
-4681 334 red
4959 -2684 green
-2618 1675 blue
460 -316 purple
-3756 -2346 red
4080 -4479 green
55 2185 blue
1429 133 purple
-2907 -26 red
4684 -415 green
-483 4919 blue
2183 917 purple
-4434 -1436 red
413 -1269 green
-4701 345 blue
4516 1975 purple
-4944 -1699 red
2762 -993 green
42 4703 blue
2633 -129 purple
288 128 red
2062 -4475 green
-3266 1359 blue
3568 4740 purple
-1821 -1642 red
3008 -395 green
-3809 4576 blue
-144 2918 purple
-4721 -4615 red
3755 -4396 green
-96 2364 blue
4401 3987 purple
-138 -1225 red
2778 -3605 green
-1928 1537 blue
3456 1723 purple
-4081 -4107 red
1138 -4814 green
-833 2997 blue
2312 2653 purple
-4161 -4455 red
3203 -3417 green
-2452 226 blue
4537 837 purple
-1199 -864 red
817 -2478 green
-2169 4879 blue
4032 2045 purple
-3484 -1032 red
4824 -4749 green
-4877 4730 blue
2166 1546 purple
-2133 -2652 red
822 -607 green
-1161 -183 blue
4527 2251 purple
-1139 -690 red
3767 -1355 green
-928 1236 blue
-135 1726 purple
37 -89 red
2282 -1260 green
-4398 3673 blue
2751 1494 purple
-2856 -3225 red
582 -4260 green
-988 3680 blue
3816 1009 purple
-3732 -268 red
193 -2819 green
-2044 441 blue
4955 3577 purple
-2512 -2458 red
3575 -2678 green
-2584 -456 blue
2279 871 purple
-285 -2901 red
1081 -3269 green
-2326 3348 blue
4666 3112 purple
-26 -816 red
4757 260 green
-1549 441 blue
4192 365 purple
-4625 -918 red
-389 -105 green
-264 2589 blue
1347 2850 purple
-4914 -348 red
-349 -4105 green
157 3639 blue
1152 47 purple
-1005 -3775 red
2335 -2722 green
-3854 821 blue
2786 3836 purple
-2881 -1838 red
4483 236 green
-641 2207 blue
4324 3660 purple
-4917 -4090 red
4144 -3048 green
-130 4406 blue
801 3569 purple
-4184 475 red
679 -733 green
-1840 3196 blue
1240 1647 purple
-3054 -2407 red
1121 -4498 green
-4565 -73 blue
61 3731 purple
-1533 -4616 red
1637 -3034 green
-1579 -329 blue
-307 4782 purple
-2792 -494 red
1064 -4116 green
-491 2804 blue
-309 4741 purple
-4152 -1480 red
-25 -4071 green
-4970 2082 blue
1162 861 purple
-540 -1709 red
596 -1243 green
-3039 663 blue
2355 1786 purple
-2390 -1655 red
131 -4365 green
4995 -4092 blue
4924 2869 purple
-4020 -2240 red
4224 -342 green
-4441 1740 blue
1292 260 purple
-2692 -4462 red
3347 -3421 green
-2679 2079 blue
4829 930 purple
-4711 -4384 red
-486 468 green
-4799 -341 blue
-30 2676 purple
-1596 -3732 red
-44 -1240 green
-2824 4410 blue
4315 1718 purple
-956 262 red
4420 -3827 green
-2208 3988 blue
1910 3132 purple
-4060 438 red
347 -3416 green
-4556 2681 blue
4538 2945 purple
-768 -1029 red
4272 -470 green
-4958 1826 blue
1922 3566 purple
-4885 -3851 red
-320 -4815 green
-2752 3686 blue
2636 2231 purple
-4167 -1613 red
3555 -940 green
-321 -113 blue
-317 1604 purple
-4322 -1435 red
4057 194 green
-4700 714 blue
4858 2183 purple
-2583 -2354 red
997 -476 green
-3169 939 blue
587 2940 purple
-2318 -4522 red
1517 -3405 green
-4461 52 blue
4508 899 purple
-1504 -3388 red
567 -1280 green
-3992 3329 blue
1065 1398 purple
-3799 -4498 red
4288 -162 green
353 2681 blue
-392 3207 purple
-2480 -3302 red
1031 -3466 green
-2034 1568 blue
373 -415 purple
-1283 -3249 red
1241 -1495 green
-931 2519 blue
3513 190 purple
-1454 -353 red
1581 -4718 green
-1147 2521 blue
601 4199 purple
196 455 red
980 -3996 green
-3767 -408 blue
1449 1583 purple
-3187 -4096 red
1584 -1542 green
-3208 509 blue
3526 4756 purple
-674 -235 red
3150 -3129 green
-3648 3546 blue
-111 3024 purple
-3514 -3169 red
2839 -2635 green
-3677 366 blue
4712 2424 purple
160 -2035 red
2024 -2587 green
-3181 2912 blue
4595 -433 purple
-1954 -3238 red
-2909 2868 green
470 1221 blue
2501 1945 purple
-641 -4043 red
561 -4728 green
-352 1275 blue
116 2089 purple
322 -3999 red
-202 -3379 green
81 3632 blue
2546 4356 purple
-4977 -2445 red
1389 -4823 green
-2034 2397 blue
935 565 purple
-3892 -3968 red
85 -198 green
171 -88 blue
1781 4042 purple
-925 -2244 red
2030 147 green
-3797 502 blue
718 4860 purple
-2050 -1399 red
4706 -480 green
-170 4558 blue
416 1066 purple
-3755 483 red
1920 -1745 green
-3083 4739 blue
1730 3583 purple
-708 -4603 red
4308 -3035 green
-1987 1205 blue
2532 2621 purple
-4118 -1914 red
4779 -2808 green
284 2716 blue
4616 3306 purple
-2490 -4696 red
876 -863 green
-4076 2748 blue
1767 245 purple
-2435 -4549 red
3942 -954 green
-2313 -423 blue
3530 1643 purple
-3023 -18 red
1069 -1484 green
-1232 4586 blue
931 536 purple
-4198 -2618 red
319 -2395 green
-1322 3361 blue
992 1396 purple
472 264 red
4920 -4096 green
-2727 3370 blue
511 2087 purple
-1781 -4347 red
2715 -3391 green
-2472 990 blue
3242 229 purple
-4590 -3609 red
3633 -6 green
-3536 1837 blue
1263 -493 purple
-3796 -3176 red
-157 -720 green
-1398 3104 blue
3308 2452 purple
-869 -4841 red
2669 -1054 green
-563 3138 blue
4251 3081 purple
153 -3576 red
262 -618 green
-2592 2189 blue
841 424 purple
-1059 -4462 red
1419 -2945 green
-4735 783 blue
909 322 purple
-2218 -2752 red
1501 -1330 green
-244 532 blue
1666 2177 purple
-1270 -2957 red
1459 -2704 green
428 3296 blue
4324 4526 purple
-2236 -3068 red
-248 -4218 green
-3665 3829 blue
4488 2696 purple
-1151 -851 red
-284 245 green
-622 1603 blue
2530 4263 purple
-3533 -287 red
1603 -3430 green
-4064 400 blue
833 1599 purple
-3501 -4464 red
4222 -2325 green
-2279 1609 blue
-297 795 purple
-965 -3257 red
2621 228 green
-3 1276 blue
-65 4502 purple
-4962 321 red
41 -637 green
106 4981 blue
3846 1602 purple
-4513 -1541 red
1920 -2313 green
278 4553 blue
2703 1818 purple
-4343 -217 red
2062 -4046 green
-1247 3295 blue
-669 -2813 purple
2567 2420 red
-467 -1762 green
-3375 319 blue
4718 3716 purple
181 -1225 red
4309 -1666 green
-2346 -302 blue
-487 2957 purple
-2212 -3119 red
1662 -3107 green
-4891 2402 blue
4134 510 purple
-1425 -785 red
2454 -4337 green
-942 879 blue
262 189 purple
-4961 -1437 red
2600 -2626 green
-1316 -142 blue
2804 3277 purple
-1865 -1330 red
2944 -4958 green
-2850 1201 blue
672 729 purple
449 -194 red
743 242 green
-4069 1350 blue
453 -359 purple
312 -2206 red
1433 -3248 green
-2271 2169 blue
1461 690 purple
-933 -4735 red
3702 -2242 green
-3867 -17 blue
265 3744 purple
-4452 -3470 red
1890 -1271 green
-4547 4986 blue
3814 -486 purple
-1596 -3585 red
-879 2721 green
-1647 3418 blue
785 -140 purple
150 -2241 red
4540 -2412 green
-2782 149 blue
4449 419 purple
-1670 -4548 red
1663 -839 green
72 2407 blue
-281 2585 purple
-3499 -1379 red
1687 153 green
-3884 2052 blue
1996 2250 purple
-4938 14 red
2471 -2685 green
-2446 4939 blue
1454 2274 purple
-2961 -721 red
2384 166 green
-3098 -445 blue
-25 3409 purple
-2390 -900 red
817 -4511 green
-3693 4497 blue
-96 753 purple
-1869 -545 red
4688 -1116 green
-2614 2125 blue
233 2977 purple
-1871 -52 red
4642 -1238 green
83 1268 blue
-367 3234 purple
39 -2021 red
4596 -2662 green
-886 3386 blue
316 70 purple
-4593 -3898 red
-2371 1847 green
-4069 2768 blue
-356 1493 purple
-2045 -3458 red
2596 -4477 green
-3841 605 blue
2296 2421 purple
-2200 -1074 red
1352 357 green
-4717 59 blue
1547 4084 purple
-3591 -3335 red
2521 -3319 green
-2273 4414 blue
-54 621 purple
-2376 -1892 red
3704 -1521 green
-4994 706 blue
366 568 purple
-1399 -4076 red
3203 -1591 green
-1891 2530 blue
33 -88 purple
266 -4138 red
344 -4927 green
-1457 -121 blue
3378 3803 purple
-791 -4473 red
1708 -4150 green
-1720 1789 blue
3638 1540 purple
-2763 -1729 red
3777 -3101 green
-956 254 blue
1005 -361 purple
-587 -4060 red
4644 -3877 green
-3391 1310 blue
3052 93 purple
-2992 -4490 red
4841 -1118 green
-4139 2054 blue
4793 4804 purple
-4896 -4844 red
3288 -2674 green
-3254 1276 blue
2193 4995 purple
-3292 -4539 red
2363 264 green
-3375 3250 blue
2245 2698 purple
15 209 red
-374 -2959 green
-1109 4744 blue
101 4429 purple
-4663 -4798 red
-205 -3298 green
-4257 380 blue
3088 4088 purple
381 -2772 red
4065 -1742 green
-66 -497 blue
-38 4455 purple
-964 -1953 red
1099 -2130 green
493 4974 blue
2698 2391 purple
-2822 -3748 red
665 -170 green
436 136 blue
-4563 -4558 purple
-2145 -633 red
287 -3499 green
-1915 4121 blue
2036 1109 purple
-946 -1786 red
924 -3942 green
-206 3363 blue
4679 3130 purple
-2366 -4396 red
1499 -1996 green
-2856 -325 blue
-415 1271 purple
-4078 -1034 red
2232 -2506 green
-2569 2536 blue
2495 973 purple
-3343 -3865 red
3316 -3169 green
-1425 4450 blue
687 3204 purple
345 -2438 red
1624 -1945 green
-607 4250 blue
2593 2218 purple
-3508 -1221 red
878 -1670 green
-1715 2455 blue
1326 3698 purple
-1714 -3484 red
3207 -1025 green
-3501 2760 blue
4494 4316 purple
-841 417 red
2168 -3564 green
-4964 3807 blue
1517 560 purple
-1910 -512 red
972 -344 green
-2367 1629 blue
170 -309 purple
-2574 -3212 red
1110 -4538 green
424 3998 blue
3136 3754 purple
-715 -3288 red
1472 -4287 green
-3886 444 blue
3057 -485 purple
-3149 -326 red
2314 -3335 green
-3368 4187 blue
1550 2789 purple
-16 -2251 red
631 -4760 green
-603 145 blue
1834 2624 purple
-3635 -1855 red
3285 -1606 green
-1738 4246 blue
4487 731 purple
-4870 -59 red
3595 147 green
-1863 4320 blue
192 795 purple
-375 -324 red
230 -792 green
-745 2351 blue
-405 2817 purple
-4028 453 red
4951 -630 green
1745 -4224 blue
4357 3326 purple
4664 1901 red
601 272 green
76 566 blue
4657 -62 purple
-1550 -2689 red
3090 -853 green
-437 4247 blue
2533 1188 purple
-4096 -3973 red
2023 -2993 green
-203 668 blue
-85 662 purple
-3058 -622 red
4432 -827 green
-352 234 blue
-221 1389 purple
-2303 232 red
3063 -3055 green
-838 3917 blue
2849 301 purple
-4110 -1609 red
509 -319 green
-2413 3385 blue
2429 4524 purple
-3895 -3893 red
4994 -2925 green
-1886 2484 blue
3097 -361 purple
151 -2347 red
-345 -436 green
-1472 944 blue
3081 -210 purple
-4202 -4611 red
1292 -2386 green
-4620 1220 blue
4400 3700 purple
-862 -4260 red
385 -1244 green
-1241 1866 blue
2417 4020 purple
-136 -2220 red
2045 -2378 green
419 3429 blue
3166 4076 purple
-1866 -2340 red
493 -3600 green
-1603 692 blue
4200 2182 purple
-1503 -4492 red
3066 -472 green
-229 -274 blue
2504 2771 purple
-2341 -1889 red
4355 -2113 green
-859 4066 blue
3576 2500 purple
-4827 -1436 red
4842 -1422 green
-2219 1869 blue
3755 3719 purple
-3914 -1116 red
3118 -4278 green
-1068 2906 blue
3130 4996 purple
-832 -4038 red
1241 -4588 green
-2250 1988 blue
753 1982 purple
-3264 -2053 red
4277 -938 green
-2181 4308 blue
3498 4977 purple
-4665 -3443 red
4732 -573 green
-4523 470 blue
929 4064 purple
-189 -435 red
2128 -2081 green
-4858 2505 blue
3387 -7 purple
-2066 -4548 red
114 -3334 green
-3660 -485 blue
4593 3497 purple
-3547 -1311 red
1848 -4882 green
-1230 819 blue
4492 4737 purple
-2469 330 red
3982 -756 green
-1793 507 blue
4044 4020 purple
-1899 -848 red
432 -1512 green
2224 -818 blue
1405 -120 purple
-2571 -158 red
2508 -4730 green
-1970 1913 blue
4619 3887 purple
-4377 -3371 red
105 -3075 green
-2405 3560 blue
-372 -380 purple
2524 1777 red
4669 -3823 green
-2478 577 blue
1231 741 purple
-1921 -4964 red
4384 -696 green
-750 4529 blue
435 -418 purple
-119 -4651 red
1417 -4515 green
-1635 4307 blue
3523 1019 purple
-2603 -2239 red
704 -4315 green
-630 4450 blue
657 4224 purple
-3090 -2167 red
1745 -4737 green
-684 3431 blue
76 1577 purple
-3406 -4930 red
1718 29 green
-331 4272 blue
1375 -133 purple
-4072 -2718 red
4597 -4166 green
-2850 2791 blue
2811 4148 purple
-837 -1670 red
573 -3405 green
-4875 713 blue
2977 4826 purple
-235 -4009 red
1204 -1514 green
-2659 2879 blue
2826 4780 purple
-137 -4937 red
4216 -952 green
-4797 4676 blue
2017 3209 purple
-1951 -2597 red
4343 116 green
-1893 -26 blue
3002 2337 purple
-1204 -4853 red
2398 -2720 green
-3493 3430 blue
2520 -302 purple
-2479 -2867 red
1166 -3705 green
-1441 408 blue
4103 4562 purple
-4802 389 red
3027 -344 green
-2596 2034 blue
65 1764 purple
-1484 -249 red
171 -4849 green
-4952 3383 blue
3301 -17 purple
-1853 -3702 red
515 -1370 green
-408 2199 blue
1453 4721 purple
-2206 -1570 red
339 -3917 green
-3708 3401 blue
4202 3150 purple
-2632 -4346 red
977 -4868 green
-1661 4865 blue
-484 -274 purple
-59 -4856 red
1820 -2990 green
-4803 1818 blue
-75 3923 purple
-951 -1087 red
56 -3949 green
55 1400 blue
3717 4536 purple
-889 -3262 red
30 -4294 green
-3117 1141 blue
1901 2065 purple
308 178 red
716 -2877 green
-4572 2203 blue
3362 4978 purple
-2554 -4842 red
1710 -2954 green
-3019 200 blue
1786 2366 purple
-3365 -1801 red
626 -2645 green
203 1012 blue
4040 1279 purple
-4464 -3466 red
2002 -1089 green
-3016 4175 blue
945 3741 purple
-4890 -2550 red
3029 -407 green
-23 137 blue
2268 4451 purple
-2079 -4568 red
3281 184 green
-3744 886 blue
684 -233 purple
-1836 58 red
2225 -2349 green
-123 -408 blue
2400 927 purple
-2200 123 red
3537 -1067 green
-2963 4775 blue
3436 -44 purple
-66 -1728 red
2367 -4343 green
-203 4586 blue
629 1976 purple
-1441 -1471 red
1881 -4234 green
-1661 3360 blue
1857 2736 purple
-2436 6 red
3357 287 green
-2445 4778 blue
1063 3549 purple
-2953 -667 red
3904 -4513 green
-3445 4397 blue
-362 3278 purple
-3419 -588 red
2541 -619 green
-1955 2414 blue
1660 4315 purple
-4586 -3794 red
1267 -2882 green
-1014 3093 blue
2394 166 purple
-1331 -1437 red
2374 -121 green
-3580 3808 blue
2941 3565 purple
-1917 -1642 red
4228 -592 green
-4497 104 blue
3763 704 purple
-2568 -4358 red
7 -1070 green
-1429 487 blue
4140 2398 purple
-3552 -508 red
4448 375 green
-4300 3683 blue
1021 1370 purple
-1051 -995 red
4436 -1194 green
-1051 3296 blue
299 2579 purple
-3134 -4817 red
3539 -1391 green
-4820 4784 blue
305 2580 purple
-2640 -2181 red
417 -4553 green
-923 2164 blue
3909 1686 purple
-341 -1872 red
1931 -4554 green
-4357 2314 blue
-227 1435 purple
-3021 -575 red
2680 -4778 green
-4382 1904 blue
-22 1261 purple
-4883 -944 red
3685 -4220 green
-4242 1623 blue
1383 1477 purple
-4104 -267 red
2428 -537 green
-1692 3232 blue
1489 3 purple
-4 -1725 red
-255 -1483 green
-4732 2247 blue
3121 441 purple
-3002 -4382 red
4434 -1674 green
-806 1006 blue
1664 1570 purple
-3634 -4009 red
4837 -1252 green
-2709 107 blue
2888 3278 purple
-2181 -2190 red
-186 -3361 green
-3279 472 blue
1687 2879 purple
-39 -1223 red
2255 -3770 green
-3365 1885 blue
-3014 -4453 purple
-4422 -4169 red
4579 -1779 green
-4199 4615 blue
189 585 purple
-360 -1931 red
-220 -3536 green
-1893 1893 blue
3471 3285 purple
-2402 -2896 red
-485 -1152 green
-4130 -449 blue
3737 2467 purple
-1883 -3328 red
481 458 green
-1157 841 blue
619 -122 purple
-2857 -1521 red
4787 -3525 green
-1228 4404 blue
3534 115 purple
-3090 -2573 red
1025 -3556 green
-3055 -2 blue
3290 2538 purple
-441 -1981 red
2845 -341 green
-3250 2513 blue
2688 1581 purple
-1782 -2000 red
-216 -2553 green
-3663 2678 blue
4254 -311 purple
-3004 -511 red
982 -3963 green
-4735 2874 blue
-343 3697 purple
-30 -1124 red
3610 -1216 green
84 1262 blue
778 1488 purple
-677 -2855 red
244 -3508 green
100 543 blue
4538 3741 purple
-2733 -693 red
4285 -4132 green
-2921 436 blue
1613 2752 purple
-4554 -3317 red
-4727 1884 green
306 3192 blue
-327 178 purple
-190 286 red
1325 -314 green
-4315 2336 blue
2314 2363 purple
-3693 -4523 red
331 -3286 green
-2652 4850 blue
3559 1363 purple
-2966 -3914 red
538 397 green
-1144 2049 blue
4831 305 purple
-192 -3517 red
4611 -2269 green
-4041 4187 blue
2643 4992 purple
-1243 8 red
4182 -3251 green
-3574 1764 blue
1702 1381 purple
-1720 -4173 red
2587 -959 green
-2257 2556 blue
2250 3478 purple
-536 -4984 red
-266 -675 green
-238 2229 blue
537 3958 purple
-3347 -3518 red
139 -826 green
-1257 3679 blue
1855 231 purple
-1384 -2800 red
-395 -837 green
-3628 719 blue
2698 2612 purple
-202 -1571 red
817 -3695 green
4472 -3058 blue
-174 -37 purple
-3028 -2200 red
2453 -1591 green
-167 -351 blue
2391 1614 purple
-2995 -4937 red
1819 -524 green
4577 -1135 blue
1445 2952 purple
404 -3701 red
4279 -953 green
-928 -239 blue
3452 4398 purple
-2678 -614 red
2693 111 green
-1189 4140 blue
3762 2311 purple
-2656 122 red
1064 -1011 green
-888 1248 blue
2802 494 purple
-2016 -4902 red
3574 -498 green
-1978 209 blue
191 1854 purple
-4016 -426 red
4777 -2027 green
-4243 136 blue
536 2015 purple
-3310 -263 red
1969 -3676 green
-2811 2890 blue
1356 4276 purple
-4443 -3040 red
4712 -338 green
-2668 2437 blue
4976 4631 purple
-1961 -1738 red
58 -3023 green
-4373 4807 blue
512 3688 purple
-4767 -3541 red
4683 -3616 green
-3876 -483 blue
196 2097 purple
-4700 -366 red
3158 -4332 green
-3807 461 blue
712 3424 purple
-4538 -2714 red
2188 -1732 green
-4059 3484 blue
1678 363 purple
-4427 -1208 red
1959 -2645 green
-2474 2713 blue
4681 4399 purple
-1353 -4221 red
899 -1343 green
-1353 -122 blue
982 1596 purple
-4814 -1113 red
4268 -761 green
-4203 3218 blue
2158 1905 purple
-2334 456 red
1762 -4887 green
-1940 1445 blue
5000 -322 purple
-15 -1348 red
4392 -1069 green
-1741 3544 blue
3644 35 purple
-4941 -1658 red
1358 -4845 green
-4468 3982 blue
3473 3607 purple
-3447 -2846 red
384 -1839 green
-3959 -478 blue
1126 3296 purple
-3822 -2140 red
-250 -879 green
-1429 405 blue
2974 3834 purple
-4611 -846 red
538 -1798 green
-160 -25 blue
3520 1830 purple
352 -1286 red
197 -4143 green
-220 4277 blue
1410 436 purple
-4467 -741 red
3352 -1297 green
-1818 4550 blue
3867 4801 purple
-137 -2160 red
1420 -520 green
-3195 1698 blue
4589 -61 purple
-4300 -4939 red
1500 -3447 green
-896 310 blue
1570 4501 purple
-1515 -987 red
2933 71 green
-456 76 blue
-377 4589 purple
-958 -4037 red
1893 -1902 green
1241 -4368 blue
-51 811 purple
-1035 -4082 red
4531 -3337 green
-577 2274 blue
3499 3978 purple
-4861 -2340 red
1144 -1345 green
328 -11 blue
2321 1844 purple
-4421 -1621 red
4608 -2480 green
-2563 1060 blue
2307 3922 purple
-1626 -1870 red
-2386 741 green
-1708 4039 blue
2057 4647 purple
-2764 -1996 red
2007 -4775 green
-1630 3214 blue
3676 213 purple
-537 -1151 red
-436 -911 green
-4952 -420 blue
3920 2531 purple
-933 -4278 red
1965 -4776 green
-2555 4212 blue
4542 562 purple
-1699 -60 red
2657 -658 green
-2586 2092 blue
4124 280 purple
-4802 -3788 red
2244 -3051 green
-4727 1404 blue
2252 3935 purple
-1017 -3875 red
820 -2824 green
222 2052 blue
1377 35 purple
-2743 -851 red
1280 -2867 green
-4136 3600 blue
985 2439 purple
-4775 -4640 red
2582 -3462 green
-3866 4783 blue
2141 3712 purple
186 -2041 red
2131 -3346 green
300 4622 blue
107 -263 purple
-1370 -1872 red
2595 -4494 green
-1874 1280 blue
3327 3418 purple
2248 911 red
3447 -1851 green
396 3148 blue
-34 4524 purple
-3744 -393 red
4707 -1873 green
-2666 2479 blue
3279 1937 purple
-1481 -4046 red
2249 -3728 green
-449 2662 blue
3382 -425 purple
-4576 -3022 red
4206 -1080 green
-4478 4090 blue
46 3554 purple
-1592 -4638 red
1971 -1729 green
-3728 2475 blue
4492 4414 purple
-1605 -2790 red
2372 -831 green
-657 -269 blue
-89 4692 purple
-3230 -2575 red
-466 -4564 green
-622 4069 blue
2982 980 purple
-4401 163 red
1360 -4133 green
171 165 blue
3838 3124 purple
-1219 410 red
2873 -2139 green
-799 1868 blue
3389 3972 purple
-2921 -4502 red
4554 -4150 green
-976 4696 blue
857 1679 purple
-3144 -4338 red
4957 -2683 green
-2365 1502 blue
1627 4372 purple
-782 -171 red
4062 352 green
-4074 1695 blue
-423 2370 purple
-3885 -103 red
3369 -3514 green
-2424 4136 blue
2660 -339 purple
-792 -311 red
464 -4010 green
-4457 4307 blue
944 1493 purple
-4893 -25 red
-52 -2447 green
-295 1715 blue
828 2747 purple
-3235 -2386 red
2557 -1398 green
242 1516 blue
3350 822 purple
-2606 -4799 red
3856 -595 green
-432 3362 blue
3036 3978 purple
-309 -4932 red
4453 -4772 green
-3315 1515 blue
4893 4128 purple
-2400 -571 red
420 -414 green
-3385 923 blue
4951 1597 purple
329 -653 red
3601 -4570 green
-4960 3341 blue
2608 -349 purple
-2430 -3576 red
646 -4523 green
-3458 1642 blue
-132 3076 purple
-2059 -1009 red
2590 -3472 green
-1215 2401 blue
1204 4854 purple
-77 -1603 red
1997 -353 green
-105 586 blue
4953 1515 purple
-3499 149 red
3709 -507 green
-3751 1513 blue
990 3756 purple
-3728 -3664 red
713 -4360 green
85 3643 blue
827 3720 purple
-2526 -1670 red
88 -3123 green
-367 1443 blue
4633 709 purple
-3661 -3343 red
4773 -2884 green
-4161 873 blue
1245 2894 purple
-2855 -255 red
19 -1824 green
-1180 1765 blue
4109 2302 purple
-4973 -896 red
4398 -1935 green
-1039 1012 blue
3877 3117 purple
-1504 -457 red
3289 -1944 green
-2048 2179 blue
3799 1559 purple
-4050 -4933 red
4440 -330 green
-3310 2757 blue
67 4194 purple
-2187 -620 red
4820 -4957 green
-4108 260 blue
200 4593 purple
-883 -242 red
4587 -763 green
-197 -78 blue
4092 1667 purple
-382 -2817 red
48 -3301 green
-819 4230 blue
4791 1182 purple
-1838 -3332 red
4951 -2547 green
-4983 1503 blue
2723 3047 purple
-4164 -872 red
4839 -1354 green
-4138 4472 blue
2918 4970 purple
-1959 -3317 red
